,CountyName,State,RegionName,RegionCount
2557,Sullivan County,NY,"[12701 12754 12721 12790 12758 12775 12789 12779 12788 12764 12723 12740
 12748 12737 12783 12747 12759 12778 12733 12768 12726 12734 12751 12719
 12732 12786 12763 12765 12777 12749 12791 12762 12792 12787 12752 12743
 12742 12766 12724 12741 12720 12738 12770 12750 12745 12784 12736]",47
2558,Sullivan County,PA,[18614 17758 18616 17731 18626 18632 17768 18628 18619],9
2559,Sullivan County,TN,[37660 37620 37664 37663 37617 37618 37686 37665],8
2560,Summers County,WV,[25951 25969 24981 24935 25978 25989 24985 24962],8
2561,Summit County,CO,[80424 80435 80443 80498 80497],5
2562,Summit County,OH,"[44203 44224 44221 44312 44313 44319 44310 44236 44305 44306 44087 44320
 44067 44223 44314 44278 44333 44321 44301 44056 44216 44303 44307 44311
 44302 44286 44262 44304 44264 44250 44210 44232]",32
2563,Summit County,UT,[84098 84060 84036 84017 84055 84033 84061],7
2564,Sumner County,KS,[67152 67013 67031 67022 67119 67120 67140 67004 67051 67106 67103 67105],12
2565,Sumner County,TN,[37075 37066 37148 37186 37048 37022 37031],7
2566,Sumter County,AL,[35470 36925 36907 35459 35464 35460],6
2567,Sumter County,FL,[32162 32159 32163 34785 33513 34484 33538 33514 33585 33521 34661],11
2568,Sumter County,GA,[31709 31719 31780 31764 31735 31711 31743],7
2569,Sumter County,SC,[29150 29154 29153 29040 29128 29168 29080  3910 29104 29051 29062],11
2570,Sunflower County,MS,[38751 38771 38737 38761 38753 38778 38736 38768 38959],9
2571,Surry County,NC,[27030 28621 27017 27041 28676 27053 27024 27007 27047],9
2572,Surry County,VA,[23883 23881 23839 23846 23899],5
2573,Susquehanna County,PA,"[18801 18847 18421 18822 18834 18470 18826 18812 18465 18844 18824 18818
 18821 18830 18828 18842 18823 18441]",18
2574,Sussex County,DE,"[19966 19958 19971 19973 19963 19947 19975 19968 19956 19970 19945 19933
 19939 19930 19950 19960 19940 19967 19941 19951 19944 21659 19931]",23
2575,Sussex County,NJ,"[7860 7871 7461 7843 7419 7821 7874 7462 7826 7422 7416 7848 7827 7460
 7439 7418 7822 7851]",18
2576,Sussex County,VA,[23890 23882 23888 23897],4
2577,Sutter County,CA,[95991 95993 95953 95982 95659 95674 95668 95957 95676 95837],10
2578,Suwannee County,FL,[32060 32064 32008 32071 32094 32062],6
2579,Swain County,NC,[28713 28719 28702],3
2580,Sweet Grass County,MT,[59011 59033 59055],3
2581,Sweetwater County,WY,[82901 82935 82932 82943 82336 82945 82934 82322 82938],9
2582,Swift County,MN,[56215 56208 56252 56271 56231 56249 56226],7
2583,Swisher County,TX,[79088 79042 79052],3
2584,Switzerland County,IN,[47043 47038 47020 47011],4
2585,Talbot County,GA,[31827 31826 31836 31812 31810],5
2586,Talbot County,MD,"[21601 21663 21673 21625 21654 21662 21671 21612 21679 21676 21647 21665
 21652 21653 21624]",15
2587,Taliaferro County,GA,[30631],1
2588,Talladega County,AL,[35160 35150 35096 35044 35151 36268 35014 35183 35149],9
2589,Tallahatchie County,MS,[38963 38927 38953 38950],4
2590,Tallapoosa County,AL,[35010 36853 36861 36850 36256 36255],6
2591,Tama County,IA,"[52339 52342 50675 52224 50635 50632 52215 50173 52217 52225 50612 50652
 52348]",13
2592,Taney County,MO,"[65616 65672 65653 65740 65679 65739 65680 65771 65759 65733 65627 65614
 65731 65744]",14
2593,Tangipahoa Parish,LA,"[70454 70403 70401 70422 70444 70443 70466 70446 70456 70455 70451 70465
 70442 70436 70421]",15
2594,Taos County,NM,"[87571 87557 87529 87556 87514 87558 87553 87513 87521 87579 87577 87517
 87564 87525 87580]",15
2595,Tarrant County,TX,"[76063 76244 76116 76179 76137 76051 76133 76010 76112 76039 76017 76108
 76107 76021 76180 76119 76131 76248 76006 76013 76132 76053 76040 76182
 76020 76117 76016 76014 76109 76123 76012 76001 76110 76036 76011 76114
 76140 76092 76106 76126 76002 76034 76134 76018 76148 76177 76135 76120
 76052 76105 76015 76111 76104 76115 76022 76118 76103 76054 76164 76102
 76155 76060 76005 87512]",64
2596,Tate County,MS,[38668 38618 38665],3
2597,Tattnall County,GA,[30427 30453 30421 30420],4
2598,Taylor County,FL,[32348 32347 32359 32356],4
2599,Taylor County,GA,[31006 31076],2
2600,Taylor County,IA,[50833 50851 51646 50840 50836 50848 50862 50835],8
2601,Taylor County,KY,[42718 42733 42758],3
2602,Taylor County,TX,"[79605 79606 79602 79603 79601 79536 79562 79607 79563 79508 79541 79561
 79530 79566 79537]",15
2603,Taylor County,WI,[54451 54470 54433 54480 54490 54447],6
2604,Taylor County,WV,[26354],1
2605,Tazewell County,IL,"[61554 61611 61571 61550 61610 61546 61568 61755 61734 61535 61534 61759
 61747 61733 61564 61721]",16
2606,Tazewell County,VA,"[24605 24609 24630 24641 24651 24637 24622 24602 24613 24612 24635 24377
 24606 24604 24316]",15
2607,Tehama County,CA,"[96080 96022 96021 96055 96035 96059 96090 96075 96078 96063 96074 96029
 96061]",13
2608,Telfair County,GA,[31055 31037 31060 31549 31083],5
2609,Teller County,CO,[80863 80816 80814 80813 80860],5
2610,Tensas Parish,LA,[71366 71357],2
2611,Terrebonne Parish,LA,[70364 70360 70363 70359 70344 70343 70395 70377 70356 70353 70397],11
2612,Terrell County,GA,[39842 39826 39885],3
2613,Terry County,TX,[79316 79345 79378 79376],4
2614,Teton County,ID,[83455 83422 83452 83436  4490 83424],6
2615,Teton County,MT,[59422 59436 59410 59433 59468 59419],6
2616,Teton County,WY,[83001 83014 83025 83013 83012 83414 83011],7
2617,Texas County,MO,"[65483 65542 65689 65571 65552 65555 65444 65570 65464 65557 65589 65564
 65484 65468]",14
2618,Texas County,OK,[73942 73945 73949 73939 73951 73944 73901],7
2619,Thayer County,NE,[68335 68322 68303],3
2620,Thomas County,GA,[31792 31757 31773 31626 31778 31765 31738],7
2621,Thomas County,KS,[67701 67732 67753 67734 67743],5
2622,Thurston County,NE,[68047 68071 68733 68067 68039 68062 68055],7
2623,Thurston County,WA,[98501 98503 98502 98513 98512 98516 98597 98506 98579 98589 98576 98530],12
2624,Tift County,GA,[31794 31793 31775 31795 31733 31727],6
2625,Tillamook County,OR,"[97141 97131 97136 97112 97107 97130 97118 97135 97149 97122 97147 97108
 97143 97134]",14
2626,Tillman County,OK,[73542 73570 73546 73530 73555 73551 73553],7
2627,Tioga County,NY,"[13827 14892 13732 14883 13811 13743 13736 13812 13734 13835 14859 13864
 13845]",13
2628,Tioga County,PA,"[16901 16933 16950 16946 16929 16936 16912 16920 16928 16930 16935 17765
 16938 16921 16942 16932 16943 16940 16939 16911]",20
2629,Tippah County,MS,[38663 38683 38610 38629 38625 38674],6
2630,Tippecanoe County,IN,[47906 47905 47909 47904 47901 47920 47941 47992 47930 47981 47983 47924],12
2631,Tipton County,IN,[46072 46068 46076 46049 46045 46047],6
2632,Tipton County,TN,[38019 38058 38004 38011 38023 38049 38015],7
2633,Tishomingo County,MS,[38852 38873 38827 38833 38838],5
2634,Titus County,TX,[75455 75456 75558 75487 75493],5
2635,Todd County,KY,[42220 42234 42286 42204 42280],5
2636,Todd County,MN,[56347 56479 56360 56438 56336 56446 56318 56440 56437 56453 56389],11
2637,Tolland County,CT,"[6066 6029 6084 6076 6238 6268 6071 6279 6237 6248 6250 6043 6231 6232
 6075]",15
2638,Tom Green County,TX,[76904 76903 76901 76905 76935 76934 76957 76958 76940],9
2639,Tompkins County,NY,[14850 14886 13073 14867 13068 13053 14882 14817 14881 13102 13062],11
2640,Tooele County,UT,[84074 84029 84083 84071 84022 84069 84080],7
2641,Toole County,MT,[59474 59484 59482 59454 59456 59444 59466 59435],8
2642,Toombs County,GA,[30474 30436],2
2643,Torrance County,NM,[87035 87016 87036 87032],4
2644,Towns County,GA,[30546 30582],2
2645,Traill County,ND,[58045 58257 58240 58274 58275 58218 58035 58223],8
2646,Transylvania County,NC,[28712 28768 28747 28772 28766 28718 28708],7
2647,Traverse County,MN,[56296 56219 56236 56583],4
2648,Travis County,TX,"[78660 78704 78745 78748 78758 78741 78753 78759 78744 78723 78749 78729
 78717 78727 78731 78705 78728 78746 78703 78750 78702 78757 78738 78734
 78735 78754 78751 78653 78752 78724 78747 78617 78737 78739 78701 78726
 78645 78732 78669 78756 78721 78730 78736 78725 78733 78722 78652 78719
 78742]",49
2649,Trempealeau County,WI,[54612 54758 54630 54661 54773 54747 54616 54627 54770],9
2650,Treutlen County,GA,[30457],1
2651,Trigg County,KY,[42211],1
2652,Trimble County,KY,[40006 40045],2
2653,Trinity County,CA,"[96093 96041 96052 96091 96024 95563 96048 95527 95552 96046 96076 95595
 96010]",13
2654,Trinity County,TX,[75862 75845 75926 75865],4
2655,Troup County,GA,[30240 30241 30230 31833],4
2656,Trousdale County,TN,[37074],1
2657,Trumbull County,OH,"[44483 44484 44446 44410 44485 44420 44425 44444 44481 44438 44440 44473
 44403 44437 44430 44470 44428 44402 44491 44450 44417 44404 44418 44080
 44424 44453]",26
2658,Tucker County,WV,[26287 26260 26269 26292 26263 26271],6
2659,Tulare County,CA,"[93274 93257 93277 93291 93292 93618 93247 93221 93647 93286 93223 93219
 93265 93267 93270 93258 93256 93615 93271 93235 93272 93261 93227 93666
 93201 93218 93244 93207 93260 93603 93670 93282 93208]",33
2660,Tulsa County,OK,"[74012 74133 74055 74136 74014 74105 74063 74011 74137 74008 74135 74112
 74115 74134 74037 74107 74145 74021 74129 74106 74114 74127 74146 74104
 74110 74033 74128 74132 74126 74119 74120 74108 74073 74130 74103 74117]",36
2661,Tunica County,MS,[38676 38664 38626],3
2662,Tuolumne County,CA,"[95370 95327 95383 95321 95379 95310 95372 95346 95335 95364 95305 95309
 95375]",13
2663,Turner County,GA,[31714 31790 31783],3
2664,Turner County,SD,[57053 57014 57043 57070 57037 57036 57015 57021 57047],9
2665,Tuscaloosa County,AL,"[35405 35401 35404 35473 35406 35475 35111 35453 35476 35546 35456 35490
 35444 35452 35006 35446 35463 35480 35458 35457]",20
2666,Tuscarawas County,OH,"[44663 44622 44683 43832 44681 44612 44621 44680 44624 44656 44629 43837
 43840 44682 44653 44689 44697 44678]",18
2667,Tuscola County,MI,"[48723 48768 48746 48726 48744 48757 48767 48741 48733 48729 48701 48760
 48735]",13
2668,Twiggs County,GA,[31044 31020],2
2669,Twin Falls County,ID,[83301 83316 83341 83328 83334 83344 83321],7
2670,Tyler County,TX,[75979 77664 75938 77660 77616 77624 75936 75942],8
2671,Tyler County,WV,[26175 26149 26320],3
2672,Tyrrell County,NC,[27925],1
2673,Uinta County,WY,[82930 82937 82939 82933 82944 82936],6
2674,Uintah County,UT,[84078 84026 84039 84035 84085 84063 84076],7
2675,Ulster County,NY,"[12401 12477 12561 12528 12589 12566 12498 12428 12542 12446 12404 12443
 12525 12449 12484 12466 12487 12458 12547 12491 12440 12461 12472 12409
 12481 12515 12548 12486 12464 12568 12494 12457 12412 12456 12432 12480
 12419 12411 12433 12410 12417 12435 12475 12495 12416 12493 12483 12489
 12420 12725 12471 12429 12453 12465 12448 12441]",56
2676,Umatilla County,OR,"[97838 97801 97862 97882 97875 97868 97813 97886 97826 97810 97880 97835
 97859]",13
2677,Unicoi County,TN,[37650 37692 37657],3
2678,Union County,AR,[71730 71749 71762 71765 71747 71759 71758 71724],8
2679,Union County,FL,[32054 32083 32697 32061],4
2680,Union County,GA,[30512 30514 30572],3
2681,Union County,IA,[50801 50830 50149 50254 50861 50842],6
2682,Union County,IL,[62906 62952 62920 62926 62905 62998],6
2683,Union County,IN,[47353 47003 47325],3
2684,Union County,KY,[42437 42459 42461 42462 42457],5
2685,Union County,MS,[38652 38828 38650 38627 38869],5
2686,Union County,NC,[28173 28110 28079 28104 28112 28103 28174 28108],8
2687,Union County,NJ,"[7083 7036 7060 7202 7065 7208 7090 7076 7016 7901 7201 7203 7206 7205
 7081 7066 7204 7062 7974 7922 7063 7033 7023 7092 7027 7088]",26
2688,Union County,NM,[88415 88422],2
2689,Union County,OH,[43040 43064 43344 43045 43067 43036 43077 43007],8
2690,Union County,OR,[97850 97827 97883 97824 97876 97867 97841],7
2691,Union County,PA,[17837 17844 17856 17889 17845 17855 17886 17887 17835 17880],10
2692,Union County,SC,[29379 29353 29321 29031 29364],5
2693,Union County,SD,[57049 57004 57025 57038 57001],5
2694,Union County,TN,[37807 37779 37866],3
2695,Union Parish,LA,[71241 71234 71222 71260 71277 71256],6
2696,Upshur County,TX,[75644 75645 75640 75755],4
2697,Upshur County,WV,[26201 26218 26234 26238 26372 26237 26267 26210],8
2698,Upson County,GA,[30286 31097 30285],3
2699,Upton County,TX,[79755],1
2700,Utah County,UT,"[84043 84003 84062 84604 84660 84057 84601 84663 84606 84058 84005 84045
 84651 84097 84059 84655 84042 84653 84664 84004 84633 84013 84626]",23
2701,Uvalde County,TX,[78801 78881 78884 78870 78838],5
2702,Val Verde County,TX,[78840 78837],2
2703,Valencia County,NM,[87031 87002 87068 87042 87026 87023],6
2704,Valley County,ID,[83638 83611 83615 83677],4
2705,Valley County,MT,[59230 59248 59223 59250 59231 59241 59225 59260 59244 59240],10
2706,Van Buren County,AR,[72031 72088 72153 72013 72629 72141],6
2707,Van Buren County,IA,[52565 52626 52620 52535 52570 52551 52651 52542 52588 52573],10
2708,Van Buren County,MI,"[49090 49079 49071 49065 49055 49057 49045 49013 49056 49064 49043 49026
 49027 49063]",14
2709,Van Buren County,TN,[38585],1
2710,Van Wert County,OH,[45891 45832 45874 45898 45863 45894 45886 45899],8
2711,Van Zandt County,TX,[75169 75103 75140 75754 75790 75117 75778 75127],8
2712,Vance County,NC,[27537 27536 27544 27556],4
2713,Vanderburgh County,IN,[47714 47715 47711 47712 47710 47725 47720 47713 47708],9
2714,Venango County,PA,"[16301 16323 16373 16346 16341 16342 16374 16317 16319 16364 16362 16372
 16344 16343]",14
2715,Ventura County,CA,"[93065 93003 93063 93033 93010 91320 93030 91360 93012 91362 93036 93001
 93021 93035 93004 93060 91361 93041 93023 93015 91377 93022 93066 93040
 93252]",25
2716,Vermilion County,IL,"[61832 61834 60942 61846 61883 61858 61817 61833 60963 61841 61870 61865
 61814 61844 60960 61876 61811 61850 61812 61810 61848 61857 61831]",23
2717,Vermilion Parish,LA,[70510 70548 70555 70533 70542 70528],6
2718,Vermillion County,IN,[47842 47928 47974 47847 47854 47966 47884 47875],8
2719,Vernon County,MO,[64772 64784 64783 64790 64767 64778 64728 64771 64750 64741 64765],11
2720,Vernon County,WI,[54665 54667 54634 54658 54639 54623 54664 54624 54651 54632 54621 54652],12
2721,Vernon Parish,LA,[71446 71403 70656 71461 71439 70659 70639 71474],8
2722,Victoria County,TX,[77901 77904 77905 77968 77951 77988 77977 77974 77976],9
2723,Vigo County,IN,"[47802 47803 47807 47805 47804 47885 47858 47866 47878 47863 47871 47876
 47870 47880]",14
2724,Vilas County,WI,[54521 54568 54538 54558 54540 54519 54512 54545 54557 54554 54560 54561],12
2725,Vinton County,OH,[45651 45634 45672 45654 45695 45622 45698],7
2726,Virginia Beach City,VA,[23464 23462 23454 23452 23451 23455 23456 23453 23457],9
2727,Volusia County,FL,"[32174 32725 32724 32738 32127 32114 32168 32720 32117 32118 32119 32129
 32169 32763 32128 32713 32176 32141 32132 32130 32124 32759 32744 32180
 32190]",25
2728,Wabash County,IL,[62863 62410],2
2729,Wabash County,IN,[46992 46962 46940 46974 46941 46990 46984 46943 46946 46980],10
2730,Wabasha County,MN,[55041 55981 55964 55956 55932 55945 55991 55957 55968],9
2731,Wabaunsee County,KS,[66401 66507 66834 66423 66526 66431 66501],7
2732,Wadena County,MN,[56482 56464 56477 56481 56434],5
2733,Wagoner County,OK,[74429 74467 74454 74446 74458],5
2734,Wahkiakum County,WA,[98612 98643 98647 98621],4
2735,Wake County,NC,"[27587 27610 27519 27603 27529 27526 27606 27616 27613 27513 27615 27612
 27604 27609 27560 27502 27540 27511 27614 27545 27597 27617 27607 27591
 27518 27539 27592 27523 27608 27601 27605 27571 27562]",33
2736,Wakulla County,FL,[32327 32346 32358 32355],4
2737,Waldo County,ME,"[4915 4849 4496 4974 4981 4988 4952 4941 4354 4921 4986 4973 4922 4848
 4949 4438 4987 4951]",18
2738,Walker County,AL,"[35504 35501 35503 35062 35550 35578 35549 35580 35130 35579 35063 35148
 35554 35587 35584 35560 35573]",17
2739,Walker County,GA,[30741 30728 30707 30739 30725 30750],6
2740,Walker County,TX,[77340 77320 77358 77367 77334],5
2741,Walla Walla County,WA,[99362 99324 99323 99361 99360 99348 99329 99363],8
2742,Waller County,TX,[77445 77484 77423 77446 77466],5
2743,Wallowa County,OR,[97828 97846 97885 97857 97842],5
2744,Walsh County,ND,[58237 58270 58261 58243 58231 58210 58233 58273],8
2745,Walthall County,MS,[39667],1
2746,Walton County,FL,[32459 32550 32433 32439 32435 32455],6
2747,Walton County,GA,[30655 30656 30025 30641],4
2748,Walworth County,WI,[53147 53121 53115 53190 53120 53128 53191 53184 53125 53114 53585],11
2749,Wapello County,IA,[52501 52553 52554 52530 52536 52566 52548],7
2750,Ward County,ND,"[58701 58703 58704 58722 58746 58785 58718 58781 58779 58735 58733 58734
 58725 58756]",14
2751,Ward County,TX,[79756 79742 79788 79719 79777],5
2752,Ware County,GA,[31503 31501 31552 31550],4
2753,Warren County,GA,[30828 30821 30807],3
2754,Warren County,IA,[50125 50211 50047 50061 50210 50166 50139 50229 50118 50001 50160 50145],12
2755,Warren County,IL,[61462 61473 61447 61453 61423 61478 61417 61435],8
2756,Warren County,IN,[47993 47991 47975 47982],4
2757,Warren County,KY,[42101 42104 42103 42171 42122 42274 42170 42159],8
2758,Warren County,MO,[63383 63390 63357],3
2759,Warren County,MS,[39180 39183 39156],3
2760,Warren County,NC,[27589 27563 27551 27553],4
2761,Warren County,NJ,[7840 8865 7882 7825 7823 8886 7863 7832 7838 7865 7844 7820 7880],13
2762,Warren County,NY,"[12801 12845 12885 12846 12817 12814 12815 12836 12824 12810 12874 12856
 12820 12862]",14
2763,Warren County,OH,[45040 45036 45005 45039 45066 45152 45068 45065 45054 45034 45032],11
2764,Warren County,PA,"[16365 16345 16371 16350 16347 16351 16313 16340 16420 16402 16405 16436
 16329 16352 16416]",15
2765,Warren County,TN,[37110 37357 38581 37394],4
2766,Warren County,VA,[22630 22642 22610],3
2767,Warrick County,IN,[47630 47601 47610 47613 47619 47637 47647],7
2768,Wasatch County,UT,[84032 84049 84082],3
2769,Wasco County,OR,[97058 97063 97040 97021 97037 97001 97057],7
2770,Waseca County,MN,[56093 56048 56072 56091],4
2771,Washakie County,WY,[82401 82442],2
2772,Washburn County,WI,[54801 54871 54859 54870 54888 54875],6
2773,Washington County,AL,[36558 36553 36518 36585 36569 36539 36584 36583 36529 36556 36581],11
2774,Washington County,AR,"[72701 72764 72703 72762 72704 72753 72730 72774 72727 72744 72959 72769
 72717 72735 72729 72749]",16
2775,Washington County,CO,[80720 80743 80812 80757 80801 80740],6
2776,Washington County,FL,[32428 32462 32427 32437 32463],5
2777,Washington County,GA,[31082 31089 31018 31094 31035],5
2778,Washington County,IA,[52353 52247 52327 52356 52540 52201 52621 52359],8
2779,Washington County,ID,[83672 83610 83645],3
2780,Washington County,IL,[62263 62271 62808 62214 62803 62268 62831 62877 62876],9
2781,Washington County,IN,[47167 47165 47108 47125 47120],5
2782,Washington County,KS,[66937],1
2783,Washington County,KY,[40069 40078 40040],3
